Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.9406973046437331,True,0.04011870089211069,True,0.9998485892294405,True,0.48545400283235646,True,0.729144058709572,True,0.9902833724782714
1,True,0.9716913560220389,True,0.9891251121679282,True,0.9997286172925611,True,0.48545400283235646,True,0.47786373635948065,True,0.49850828595967506
2,True,0.0369843385014159,True,0.004168821983731446,True,0.00040697883571539874,True,0.49737505119978836,True,0.7553311959654907,True,0.6726539778978882
3,True,0.6304684544458716,True,0.999998161091776,True,0.9998635749189569,True,0.48545400283235646,True,0.4778637363595225,True,0.4985082859596977
4,True,0.030863696266455833,True,0.9757520319153682,True,0.9424047385402039,True,0.49737505119978836,True,0.7553311959655988,True,0.6726539778978975
5,True,0.4825867736461813,True,0.6185750101254716,True,0.9999947383050303,True,0.48545400283235646,True,0.4778637363595828,True,0.49850828595963853
6,True,0.4581396428013354,True,0.6066369721149619,True,0.9996517886885985,True,0.48545400283235646,True,0.4778637363595828,True,0.49850828595963853
7,True,0.5297628570591879,True,0.8407083802401951,True,0.999989242049546,True,0.49737505119978836,True,0.7553311959656788,True,0.6726539778978621
8,True,0.9820109627312069,True,0.10778220989563717,True,0.0015849206392330884,True,0.48545400283235646,True,0.729144058709592,True,0.9902833724782714
9,True,0.9778128290954,True,0.9988709097553634,True,0.3746844207737366,True,0.48545400283235646,True,0.729144058709592,True,0.675920164143735
10,True,0.07883869667694093,True,0.0006053504004267453,True,0.9904270476970352,True,0.48545400283235646,True,0.729144058709592,True,0.675920164143735
11,True,0.9782489174312113,True,0.2820075763309723,True,0.0019227927345829834,True,0.48545400283235646,True,0.729144058709592,True,0.675920164143735
12,True,0.996390659593844,True,0.9598668445931965,True,0.7576689547758446,True,0.48545400283235646,True,0.729144058709592,True,0.675920164143735
13,True,0.24663756015583213,True,0.0007695250954551705,True,0.999571433432748,True,0.48545400283235646,True,0.4033124299108466,True,0.47817383069767927
14,True,0.003350671311852152,True,0.002554140840371488,True,1.0183484921638467e-05,True,0.4496453229710986,True,0.7502633834434783,True,0.027336285970522012
15,True,0.5249566107444585,True,0.015077393728126921,True,0.003172687565809032,True,0.48545400283235646,True,0.47786373636004104,True,0.4985082859596106
16,True,0.4606141471906904,True,0.001946307129060254,True,0.24325916159241212,True,0.48545400283235646,True,0.47786373636004104,True,0.4985082859596106
