Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d1_y_test,d1_y_proba,d3_y_test,d3_y_proba,d4_y_test,d4_y_proba
31,True,0.37079650840756656,True,0.3452597759039412,True,0.49153752858918237,True,0.4593765400757347,True,0.3819808583088602,True,0.3539377515318492
32,True,0.5631286885474922,True,0.43651871263553876,True,0.556204955959952,True,0.45962289923126143,True,0.5023009173491674,True,0.5127228495059644
33,True,0.47736889216137973,True,0.509315450720111,True,0.49643156077123357,True,0.4322959979990859,True,0.5023009173491674,True,0.4357716845403842
34,True,0.5581222408428629,True,0.543308587130658,True,0.46530080758707815,True,0.49206061094008496,True,0.38654385193365737,True,0.5507904854111269
35,True,0.5327930384821017,True,0.4758375925164652,True,0.6221134846728557,True,0.45324506173407697,True,0.4277552140769572,True,0.5492808152782088
36,True,0.4996337889000436,True,0.5052688715826841,True,0.5563526547843238,True,0.45324506173407697,True,0.5023009173491674,True,0.4357716845403842
37,True,0.5472793970244478,True,0.48145628015747877,True,0.5771721028898026,True,0.7324777424311438,True,0.8149196723081686,True,0.7818458027928251
38,True,0.4807745006642919,True,0.4004275555657439,True,0.49510855922739505,True,0.6510769343728129,True,0.5437412721663955,True,0.4868567017502229
39,True,0.4996337889000436,True,0.5246431606296702,True,0.4028223196131925,True,0.49206061094008496,True,0.39200808043625157,True,0.3950115031229019
40,True,0.4807745006642919,True,0.44074443471578606,True,0.49510855922739505,True,0.7391976584894161,True,0.6541827391150263,True,0.6038049980410239
41,True,0.519775589262655,True,0.6447290385473321,True,0.4309761310525944,True,0.49206061094008496,True,0.32106454505352094,True,0.40387275853172383
42,True,0.5631286885474922,True,0.543308587130658,True,0.46530080758707815,True,0.46063725938810884,True,0.5023009173491674,True,0.6001364423370735
43,True,0.5029984380798196,True,0.5635689057419113,True,0.5625600270027684,True,0.5712419837891667,True,0.5080588890454206,True,0.4982119824132665
44,True,0.5631286885474922,True,0.4510114572621372,True,0.556204955959952,True,0.4322959979990859,True,0.4277552140769572,True,0.5492808152782088
45,True,0.6561435583099676,True,0.5920748062719362,True,0.6973674049439623,True,0.7391976584894161,True,0.6541827391150263,True,0.7530091945615865
46,True,0.5327930384821017,True,0.5635689057419113,True,0.6221134846728557,True,0.49206061094008496,True,0.5023009173491674,True,0.6001364423370735
47,True,0.38595655651945066,True,0.3225839120591229,True,0.3912879315337269,True,0.4322959979990859,True,0.5023009173491674,True,0.4357716845403842
48,True,0.5631286885474922,True,0.46409807906403744,True,0.379337246670801,True,0.4596228992312614,True,0.4277552140769573,True,0.5492808152782089
49,True,0.584610725314216,True,0.6607372416415884,True,0.6386702207548488,True,0.4322959979990859,True,0.4277552140769573,True,0.3865672167919639
50,False,0.643383199246701,False,0.5375604153050103,False,0.48085609629243714,False,0.4244496204918947,False,0.5715195521372602,False,0.5715195521372602
51,False,0.4094652019758067,False,0.586204336173914,False,0.6324252064937969,False,0.5028964609070806,False,0.5608535159130432,False,0.5048587062985247
52,False,0.6367052940563092,False,0.4731021238809373,False,0.6085979360659017,False,0.7941458952532607,False,0.7479133574185538,False,0.7780121790267697
53,False,0.5190032119291537,False,0.6032402689278484,False,0.5864512274210649,False,0.46655888278670293,False,0.46114667700076084,False,0.4013062770030279
54,False,0.6566182009482088,False,0.6076921387434759,False,0.6565658698493825,False,0.4244496204918947,False,0.5715195521372602,False,0.5699314150948304
55,False,0.3060686180170332,False,0.3394826261441377,False,0.5822211597051484,False,0.4244496204918947,False,0.46114667700076084,False,0.4013062770030278
56,False,0.46654299613577005,False,0.6267889578734208,False,0.6410847797786843,False,0.5028964609070806,False,0.46114667700076084,False,0.4013062770030278
57,False,0.5923887507587259,False,0.44211814831129376,False,0.5004949195857457,False,0.4244496204918947,False,0.46114667700076084,False,0.5699314150948304
58,False,0.29584084687997375,False,0.364232976778002,False,0.35292651255272584,False,0.4244496204918947,False,0.44011918693262664,False,0.4013062770030278
59,False,0.5308686358500392,False,0.5004056744115285,False,0.36511970303196756,False,0.46655888278670293,False,0.46114667700076084,False,0.4013062770030278
60,False,0.5923887507587259,False,0.519035011109898,False,0.5739866912682122,False,0.5028964609070806,False,0.5608535159130432,False,0.6240519737122138
61,False,0.5749942993736803,False,0.7187591449389588,False,0.5995174919508931,False,0.46655888278670293,False,0.46114667700076084,False,0.5699314150948304
62,False,0.48469672890422455,False,0.49875147272609954,False,0.42764574481013706,False,0.46655888278670293,False,0.46114667700076084,False,0.4013062770030278
63,False,0.3801710738319194,False,0.4271239434458186,False,0.43492220416542304,False,0.45944049564120537,False,0.44011918693262664,False,0.4013062770030278
64,False,0.4529130866444551,False,0.5420935160362174,False,0.5158639845412101,False,0.46655888278670293,False,0.46114667700076084,False,0.4013062770030278
65,False,0.4717570497937528,False,0.3891506393282787,False,0.3481517320417064,False,0.5995817415464282,False,0.46114667700076084,False,0.4013062770030278
66,False,0.4094652019758067,False,0.48484740317127945,False,0.435321937254589,False,0.49982656819523513,False,0.46114667700076084,False,0.4013062770030278
67,False,0.5923887507587259,False,0.5111915571558642,False,0.6449425023800175,False,0.5028964609070806,False,0.5715195521372602,False,0.5699314150948304
68,False,0.5818202571812806,False,0.6992157456682534,False,0.6344098236681318,False,0.46655888278670293,False,0.46114667700076084,False,0.5652925739851732
69,False,0.5559500238185133,False,0.5731478597651128,False,0.584971545922128,False,0.4244496204918947,False,0.5715195521372602,False,0.5699314150948304
70,False,0.48213118199062066,False,0.4248581620392514,False,0.26559384861721425,False,0.45944049564120537,False,0.46114667700076084,False,0.4013062770030278
71,False,0.365126259442774,False,0.3609355480045053,False,0.340464008958105,False,0.46655888278670293,False,0.619468919933096,False,0.619524957259168
72,False,0.48213118199062066,False,0.45842302693858294,False,0.3824601838649857,False,0.5028964609070806,False,0.46114667700076084,False,0.4013062770030278
73,False,0.3204699152927838,False,0.14398260707656785,False,0.16373419337197284,False,0.5028964609070806,False,0.46114667700076084,False,0.4013062770030278
74,False,0.5923887507587259,False,0.3242452921642819,False,0.4421603968955312,False,0.46655888278670293,False,0.6601543836354804,False,0.6240519737122138
75,False,0.5308686358500392,False,0.5203420902754174,False,0.5607582906829267,False,0.5028964609070806,False,0.5608535159130432,False,0.5048587062985247
76,False,0.5498107029832056,False,0.5008396646557276,False,0.5502191996994448,False,0.7478417722684971,False,0.6666044471033113,False,0.6165510007710726
77,False,0.4094652019758067,False,0.4820918956857208,False,0.435321937254589,False,0.46655888278670293,False,0.5608535159130432,False,0.5048587062985247
78,False,0.4094652019758067,False,0.45842302693858294,False,0.3061319814547048,False,0.47134534018741514,False,0.44011918693262664,False,0.4013062770030278
79,False,0.46654299613577005,False,0.5353745608162508,False,0.5546367177901605,False,0.46655888278670293,False,0.44011918693262664,False,0.4013062770030278
80,False,0.5046773980518248,False,0.3290457332363651,False,0.34868026643065336,False,0.46655888278670293,False,0.5715195521372602,False,0.5699314150948303
81,False,0.29584084687997375,False,0.4402703083041563,False,0.6833448984510875,False,0.5028964609070806,False,0.5608535159130432,False,0.5048587062985247
82,False,0.26153459573661664,False,0.37815589666229554,False,0.48913753316409037,False,0.5028964609070806,False,0.44011918693262664,False,0.4013062770030278
83,False,0.4094652019758067,False,0.3645403448546223,False,0.3649115068523925,False,0.46655888278670293,False,0.44011918693262664,False,0.4013062770030278
84,False,0.48213118199062066,False,0.5304615204969481,False,0.5546367177901605,False,0.46655888278670293,False,0.46114667700076084,False,0.4013062770030278
85,False,0.24889773505970278,False,0.35430834725927934,False,0.5134751235314178,False,0.4244496204918947,False,0.46114667700076084,False,0.4013062770030278
86,False,0.4717570497937528,False,0.6201501929767848,False,0.43994618836649596,False,0.46655888278670293,False,0.44011918693262664,False,0.4013062770030278
87,False,0.7018592256001849,False,0.6825388989167206,False,0.5797005941036827,False,0.47134534018741514,False,0.5715195521372602,False,0.5699314150948304
88,False,0.43533475996291143,False,0.536842774208002,False,0.5546367177901605,False,0.4244496204918947,False,0.46114667700076084,False,0.4013062770030278
89,False,0.506867070315375,False,0.5486559516524901,False,0.43994618836649596,False,0.5028964609070806,False,0.46114667700076084,False,0.4013062770030278
90,False,0.4094652019758067,False,0.3645403448546223,False,0.3649115068523925,False,0.4244496204918947,False,0.46114667700076084,False,0.4013062770030278
91,False,0.27388131399951315,False,0.23668825600511068,False,0.5134751235314178,False,0.6361944896560423,False,0.6328801394286143,False,0.5827001228443461
92,False,0.4094652019758067,False,0.518347116237522,False,0.5441595588036887,False,0.45944049564120537,False,0.46114667700076084,False,0.4013062770030278
93,False,0.5308686358500392,False,0.4983069092420172,False,0.4876440395694402,False,0.45944049564120537,False,0.5608535159130432,False,0.5048587062985247
94,False,0.4094652019758067,False,0.4520630204634151,False,0.5158639845412101,False,0.46655888278670293,False,0.5608535159130432,False,0.5048587062985247
95,False,0.7285440837051173,False,0.6009296386289906,False,0.46595204882554575,False,0.8026150703699105,False,0.6666886695065088,False,0.6432983887772454
96,False,0.4094652019758067,False,0.42156684614106743,False,0.5546367177901605,False,0.46655888278670293,False,0.46114667700076084,False,0.4013062770030278
97,False,0.5749942993736803,False,0.5931306821601643,False,0.6603733358262116,False,0.5028964609070806,False,0.46114667700076084,False,0.5699314150948303
98,False,0.3801710738319194,False,0.3169818501644122,False,0.3649115068523925,False,0.4244496204918947,False,0.46114667700076084,False,0.4013062770030278
99,False,0.5308686358500392,False,0.42688510982764793,False,0.5607582906829267,False,0.5028964609070806,False,0.5464023342988393,False,0.5048587062985247
