Threshold, ,   ,      ,Baseline Approach,           , ,      ,Disj 10  ,          , ,      ,Disj 15  ,          , ,      ,Disj 30  ,          , ,      ,Disj 10 w/ Sample Data,          , ,      ,Disj 15 w/ Sample Data,          , ,      ,Disj 30 w/ Sample Data,          
         , ,Folds,Recall,Precision        ,Specificity, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty
1.0, ,1,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0
1.0, ,2,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0
1.0, ,3,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0
1.0, ,4,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0
1.0, ,5,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0
Average:            , , ,-0.31,-0.32,-0.3, ,0.48,0.5333333333333333,0.58, ,0.54,0.54,0.54, ,0.48,0.47058823529411764,0.46, ,0.22,0.39285714285714285,0.66, ,0.42,0.5121951219512195,0.6, ,0.54,0.5294117647058824,0.52
Standard Deviation: , , ,0.7706490770772388,0.7730459236035075,0.7810249675906653, ,0.4995998398718719,0.49888765156985887,0.4935585071701226, ,0.49839743177508455,0.49839743177508455,0.49839743177508455, ,0.49959983987187184,0.4991341984846218,0.49839743177508455, ,0.41424630354415964,0.48838551182776235,0.4737087712930805, ,0.4935585071701226,0.4998512568760779,0.4898979485566356, ,0.49839743177508455,0.4991341984846218,0.49959983987187184
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
