Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.49090909090909085,True,0.4878787878787878,True,0.47676767676767684,True,0.505050505050505,True,0.5303030303030303,True,0.5202020202020202
1,True,0.4909090909090909,True,0.4909090909090909,True,0.5131313131313131,True,0.502020202020202,True,0.5,True,0.4606060606060606
2,True,0.5151515151515152,True,0.5080808080808081,True,0.5050505050505051,True,0.5171717171717172,True,0.5131313131313131,True,0.48686868686868684
3,True,0.505050505050505,True,0.45353535353535346,True,0.5161616161616162,True,0.49090909090909085,True,0.502020202020202,True,0.5131313131313131
4,True,0.5101010101010102,True,0.47070707070707074,True,0.5060606060606061,True,0.4828282828282829,True,0.4909090909090909,True,0.502020202020202
5,True,0.4767676767676766,True,0.502020202020202,True,0.4898989898989899,True,0.5131313131313131,True,0.51010101010101,True,0.497979797979798
6,True,0.5060606060606061,True,0.48686868686868684,True,0.4989898989898989,True,0.47979797979797967,True,0.47676767676767673,True,0.49696969696969695
7,True,0.4747474747474748,True,0.5040404040404041,True,0.5232323232323233,True,0.48383838383838385,True,0.5010101010101009,True,0.5222222222222221
8,True,0.4909090909090909,True,0.5181818181818182,True,0.494949494949495,True,0.48888888888888893,True,0.5050505050505051,True,0.5030303030303032
9,True,0.494949494949495,True,0.509090909090909,True,0.5131313131313131,True,0.5161616161616162,True,0.48383838383838385,True,0.4949494949494949
10,True,0.5191919191919191,True,0.46464646464646464,True,0.5282828282828282,True,0.4878787878787879,True,0.48484848484848486,True,0.48686868686868695
11,True,0.48686868686868684,True,0.4888888888888888,True,0.5141414141414142,True,0.48383838383838385,True,0.4979797979797979,True,0.5040404040404042
12,True,0.4828282828282829,True,0.5181818181818182,True,0.4787878787878788,True,0.46767676767676764,True,0.5121212121212121,True,0.4696969696969696
13,True,0.4878787878787879,True,0.4828282828282829,True,0.5121212121212121,True,0.4787878787878788,True,0.48686868686868684,True,0.5121212121212121
14,True,0.45353535353535346,True,0.5121212121212121,True,0.490909090909091,True,0.47676767676767684,True,0.4878787878787879,True,0.4979797979797979
15,True,0.5121212121212122,True,0.4545454545454545,True,0.4898989898989899,True,0.48383838383838385,True,0.49393939393939384,True,0.4898989898989899
16,True,0.5202020202020201,True,0.51010101010101,True,0.48686868686868695,True,0.4545454545454545,True,0.4797979797979798,True,0.494949494949495
17,True,0.48383838383838385,True,0.48686868686868684,True,0.5040404040404041,True,0.5181818181818181,True,0.5040404040404041,True,0.48181818181818176
18,True,0.47575757575757577,True,0.501010101010101,True,0.4818181818181818,True,0.494949494949495,True,0.48484848484848475,True,0.49595959595959604
19,True,0.5171717171717172,True,0.4949494949494949,True,0.5080808080808081,True,0.493939393939394,True,0.4888888888888888,True,0.5060606060606061
20,True,0.5060606060606061,True,0.509090909090909,True,0.516161616161616,True,0.4868686868686868,True,0.4818181818181818,True,0.497979797979798
21,True,0.4878787878787878,True,0.4909090909090909,True,0.4797979797979798,True,0.491919191919192,True,0.503030303030303,True,0.4909090909090909
22,True,0.4808080808080808,True,0.5040404040404041,True,0.4696969696969696,True,0.5,True,0.48989898989898994,True,0.498989898989899
23,True,0.4909090909090909,True,0.4787878787878787,True,0.47777777777777775,True,0.5202020202020201,True,0.4787878787878787,True,0.5070707070707071
24,True,0.48686868686868684,True,0.49696969696969695,True,0.48888888888888893,True,0.4707070707070707,True,0.4808080808080808,True,0.4949494949494949
