Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.9990235479535113,True,0.9998353759162553,True,0.19989746176091108,True,0.43808561970096965,True,0.6663869645481508,True,0.7386972798845066
1,True,1.4789347886961082e-05,True,5.012800866615996e-06,True,1.4790808247960838e-06,True,0.5522264792614558,True,0.3760926966522647,True,0.36649406934421497
2,True,0.6707051591978798,True,0.6036059906837423,True,0.9999749100305103,True,0.5522264792614558,True,0.6263196868637916,True,0.5534111820018377
3,True,0.91720033196471,True,0.9998616802398165,True,0.9999735826201939,True,0.43808561970096965,True,0.6663869645481509,True,0.7386972798845098
4,True,0.32646595830106595,True,0.5187615331452453,True,0.9437521845387258,True,0.5522264792614558,True,0.6263196868637916,True,0.553411182001834
5,True,0.9994429861860296,True,0.9994682840690624,True,0.9999994772184144,True,0.5522264792614558,True,0.6263196868637916,True,0.553411182001834
6,True,0.9988195028997991,True,0.9984652426900151,True,0.9999931270777777,True,0.5522264792614558,True,0.6263196868637916,True,0.553411182001834
7,True,0.6707051591978785,True,0.6036059906838908,True,0.9997191470253491,True,0.5522264792614558,True,0.6263196868637916,True,0.553411182001834
8,True,0.6707051591978785,True,0.9314908469029669,True,0.42621763311447197,True,0.5522264792614558,True,0.6263196868637916,True,0.553411182001834
9,True,0.001720729126051694,True,0.0020596850569653494,True,0.000299049346104218,True,0.43808561970096965,True,0.6663869645481508,True,0.738697279884504
10,True,0.9990235479535113,True,0.9995838321821582,True,0.9727621905103372,True,0.43808561970096965,True,0.6663869645481508,True,0.738697279884504
11,True,0.6707051591978785,True,0.5951206709282223,True,0.9885039748192602,True,0.5522264792614558,True,0.6263196868637916,True,0.553411182001835
12,True,0.5155640982837497,True,0.47444374019415453,True,0.9999620392308702,True,0.43808561970096965,True,0.6663869645481509,True,0.7386972798845068
13,True,0.0029105748722536465,True,0.020213779452468005,True,0.002630474591680731,True,0.43808561970096965,True,0.578712791055194,True,0.9953458178096278
14,True,0.9989646268061881,True,0.999969584800787,True,0.011244553550470767,True,0.2994073944635936,True,0.383369005927896,True,0.3721048009012397
15,True,0.9998390002125536,True,0.999848882641161,True,0.002012519613473392,True,0.43808561970096965,True,0.6663869645481509,True,0.7386972798844988
16,True,0.995325011710158,True,0.986502605022377,True,0.9923641993065547,True,0.43808561970096965,True,0.6663869645481509,True,0.7386972798844988
17,True,0.9996517106555292,True,0.9991702651899065,True,0.999924513190066,True,0.5522264792614558,True,0.3760926966522647,True,0.36649406934419626
18,True,0.9965186568848406,True,0.9942605241997428,True,0.029425508477434876,True,0.5522264792614558,True,0.6263196868637916,True,0.9962300105521855
19,True,0.32646595830104996,True,0.0007586632188107471,True,0.0014284713342853,True,0.5522264792614558,True,0.6263196868637916,True,0.5534111820018336
20,True,1.416375679536635e-05,True,4.917339207590825e-06,True,1.4374979434723755e-06,True,0.43808561970096965,True,0.2677799263471381,True,0.08927323140396652
21,True,0.00022265950318715058,True,0.038835264216882825,True,0.9860191837499871,True,0.43808561970096965,True,0.2677799263471381,True,0.2492998087622456
22,True,0.7482521865803425,True,0.9122789963606628,True,0.9673462078724179,True,0.5522264792614558,True,0.6263196868637916,True,0.9962300105521857
23,True,0.9990235479535113,True,0.9980890978171986,True,0.9999537046866751,True,0.43808561970096965,True,0.6663869645481508,True,0.7386972798845104
24,True,0.9999918448183548,True,0.9999793803548929,True,0.9999060415013243,True,0.5522264792614558,True,0.6263196868637916,True,0.9962300105521855
25,True,0.9999892985690312,True,0.9999956475989122,True,0.005932893936934973,True,0.5522264792614558,True,0.6263196868637916,True,0.9995880611000681
26,True,0.07096881221363856,True,4.1403916404281096e-07,True,7.020580851239314e-05,True,0.5522264792614558,True,0.297985506418611,True,0.32974759675294063
27,True,0.9989865368048202,True,0.9999211885373918,True,0.38942856644956275,True,0.43808561970096965,True,0.6663869645481509,True,0.7386972798845036
28,True,0.9998415037262961,True,0.9998825205175558,True,0.9977853472152444,True,0.43808561970096965,True,0.6663869645481509,True,0.7386972798845036
29,True,0.00018461151595039035,True,0.9996200814230187,True,0.9813957816454112,True,0.5522264792614558,True,0.21337174310963866,True,0.33437502962336557
30,True,0.00010774736843663936,True,0.00011209372150634212,True,5.191221996369789e-05,True,0.43808561970096965,True,0.6663869645481508,True,0.7386972798844956
31,True,0.9994425347031342,True,0.9999736591216649,True,0.9999852547107821,True,0.5522264792614558,True,0.6263196868637917,True,0.5534111820018327
32,True,0.9778210612028638,True,0.5871618584735164,True,0.9999998256296176,True,0.5522264792614558,True,0.6488152642488336,True,0.40388520078241236
33,True,0.7777115539879361,True,0.9203703145222182,True,0.0033864568336357975,True,0.5522264792614558,True,0.6488152642488336,True,0.4953395319906489
34,True,0.6668635975924381,True,0.1327791449639746,True,0.9739920240283294,True,0.43808561970096965,True,0.26777992634713815,True,0.24929980876226704
35,True,0.0010402852808345587,True,0.0005972970793099285,True,0.9961578082726441,True,0.5522264792614558,True,0.3760926966522647,True,0.3664940693442045
36,True,0.2243178206725521,True,0.08582785714685029,True,0.9999893849421649,True,0.43808561970096965,True,0.1709064699082525,True,0.1657384837645436
37,True,0.4773594588163119,True,0.5154763333379183,True,0.11179521995029156,True,0.43808561970096965,True,0.6663869645481507,True,0.7386972798844966
38,True,0.6707051591978791,True,0.5755374306724633,True,0.9981007056670168,True,0.5522264792614558,True,0.6263196868637916,True,0.5534111820018334
39,True,0.3264659583010624,True,0.3112600631585378,True,0.9997453899171854,True,0.5522264792614558,True,0.6263196868637916,True,0.5534111820018334
40,True,0.0032527293490006914,True,0.0034794313362597573,True,2.3238186843822647e-05,True,0.43808561970096965,True,0.6663869645481509,True,0.7386972798845015
41,True,2.4051547895172454e-06,True,0.00014400027720086348,True,0.5143176401556662,True,0.43808561970096965,True,0.015495662076395562,True,0.002289965687422241
42,True,0.9999112872162782,True,0.9998225674289469,True,0.9999993386991818,True,0.43808561970096965,True,0.6663869645481508,True,0.7386972798844996
43,True,0.99830185921655,True,0.055872239698968665,True,0.0003314890925204684,True,0.43808561970096965,True,0.2677799263471381,True,0.24929980876225616
44,True,0.0021268610751327124,True,0.9460536331165165,True,0.9996999761360215,True,0.5522264792614558,True,0.3760926966522647,True,0.36649406934420853
45,True,0.08568931857899133,True,0.7953297834621392,True,0.9994501177307465,True,0.43808561970096965,True,0.2677799263471381,True,0.2492998087622508
46,True,0.08785239058528439,True,0.018841659086835334,True,0.25684943127085347,True,0.5522264792614558,True,0.6488152642488336,True,0.4889029030936715
47,True,0.9946460297158815,True,0.9982357897799012,True,0.999999827591129,True,0.5522264792614558,True,0.6263196868637916,True,0.5534111820018328
48,True,2.983846729308828e-05,True,0.005519950293279048,True,3.896110794913712e-06,True,0.5522264792614558,True,0.2133717431096386,True,0.20224748373315327
49,True,0.04954463068526646,True,0.03713607126394644,True,0.6880087170695597,True,0.43808561970096965,True,0.1709064699082525,True,0.16573848376454442
50,False,0.02578575739539048,False,5.5590021116529154e-05,False,0.0006782385962781878,False,0.5764152805935004,False,0.4656906224737761,False,0.45116135328519835
51,False,0.9999469712815,False,0.0026085741831331087,False,7.919673631834231e-05,False,0.6307088943526002,False,0.3396360170566855,False,0.36474231924639494
52,False,0.8361477910831504,False,0.8049529837059471,False,0.6201496539071393,False,0.5764152805935004,False,0.6588279880586142,False,0.6022333962687273
53,False,0.7909740818126059,False,0.8047247981475717,False,0.053285366287997876,False,0.5764152805935004,False,0.6588279880586142,False,0.6022333962687273
54,False,0.9956888913558429,False,0.9997516665828458,False,0.9999862012558844,False,0.5764152805935004,False,0.6588279880586142,False,0.6022333962687273
55,False,0.9998770802562339,False,0.9999999052233947,False,0.9999088904299634,False,0.6307088943526002,False,0.7127351319441433,False,0.7909638364008807
56,False,0.0025705086538413534,False,0.0067063840242662836,False,0.0007488464513913428,False,0.45703413401484205,False,0.7100226182981424,False,0.01861584310794859
57,False,0.9999226067539266,False,0.9993050977967235,False,0.0009062242345220661,False,0.45703413401484205,False,0.33236659661347084,False,0.34972031715205104
