Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.5431508375709527,True,0.538317429471635,True,0.4813442528964795,True,1.0,True,0.9,True,0.6
1,True,0.4508500413321223,True,0.3749272406869343,True,0.44319805725067357,True,0.0,True,0.1,True,0.4
2,True,0.5431508375709527,True,0.538317429471635,True,0.564963766839801,True,0.6757142857142858,True,0.5721428571428572,True,0.8
3,True,0.532491993568256,True,0.538317429471635,True,0.564963766839801,True,0.85,True,0.8833333333333332,True,0.8
4,True,0.5431508375709527,True,0.538317429471635,True,0.4813442528964795,True,0.1,True,0.40476190476190477,True,0.2
5,True,0.45165690574598877,True,0.538317429471635,True,0.564963766839801,True,0.2,True,0.5,True,0.9
6,True,0.5184441747777975,True,0.538317429471635,True,0.564963766839801,True,0.5333333333333334,True,0.7,True,0.8
7,True,0.5431508375709528,True,0.538317429471635,True,0.564963766839801,True,0.7328571428571428,True,0.4957142857142857,True,0.8
8,True,0.5431508375709528,True,0.538317429471635,True,0.4813442528964795,True,0.6683333333333332,True,0.5904761904761904,True,0.2
9,True,0.509460395326064,True,0.538317429471635,True,0.538317429471635,True,0.9,True,0.8,True,0.7
10,True,0.5431508375709527,True,0.538317429471635,True,0.564963766839801,True,0.9444444444444444,True,0.96,True,1.0
11,True,0.509460395326064,True,0.538317429471635,True,0.4813442528964795,True,0.5599999999999999,True,0.54,True,0.6
12,True,0.5431508375709527,True,0.538317429471635,True,0.564963766839801,True,1.0,True,0.6,True,0.9
13,True,0.5184441747777975,True,0.538317429471635,True,0.564963766839801,True,0.5,True,0.3,True,0.4
14,True,0.4523595958338173,True,0.538317429471635,True,0.4813442528964795,True,0.5,True,0.5,True,0.5
15,True,0.509460395326064,True,0.538317429471635,True,0.4813442528964795,True,0.8,True,0.9,True,0.6
16,True,0.5431508375709527,True,0.538317429471635,True,0.564963766839801,True,0.4,True,0.7,True,0.7
17,True,0.4539967448282896,True,0.538317429471635,True,0.564963766839801,True,0.3,True,0.4,True,0.7
18,True,0.4523595958338173,True,0.538317429471635,True,0.4813442528964795,True,0.7,True,0.6,True,0.5
19,True,0.49994102473192875,True,0.4849377640803786,True,0.46247031157298746,True,0.1,True,0.6,True,0.1
