Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,False,0.5456285954937338,False,0.6435016011483055,False,0.5950663083185531,False,0.7,False,0.3,False,0.0
1,False,0.3720628117807437,False,0.31470118788937124,False,0.3102385409110235,False,0.0,False,0.5,False,0.2
2,False,0.3575812678359071,False,0.31470118788937124,False,0.3102385409110235,False,0.4,False,0.0,False,0.0
3,False,0.3575812678359071,False,0.31470118788937124,False,0.3102385409110235,False,0.0,False,0.2,False,0.0
4,False,0.7125085001430105,False,0.8123626801380132,False,0.7396278379078138,False,0.9,False,1.0,False,0.9
5,False,0.3720628117807437,False,0.31470118788937124,False,0.3102385409110235,False,0.0,False,0.3,False,0.2
6,False,0.3575812678359071,False,0.31470118788937124,False,0.3102385409110235,False,0.4,False,0.0,False,0.3
7,False,0.3575812678359071,False,0.7240729848337129,False,0.7427644995135684,False,0.0,False,0.8,False,1.0
8,False,0.3720628117807437,False,0.3621890813565433,False,0.3706634127859564,False,0.7,False,0.8,False,0.6
9,False,0.3720628117807437,False,0.5170935448216617,False,0.45702755063323225,False,0.3,False,0.3,False,0.4
10,False,0.3575812678359071,False,0.5170935448216617,False,0.45702755063323225,False,0.0,False,0.3,False,0.5
11,False,0.3720628117807437,False,0.31470118788937124,False,0.3102385409110235,False,0.2,False,0.4,False,0.3
12,False,0.5770028615691095,False,0.5864656521688476,False,0.6357567440127921,False,0.2,False,0.3,False,0.5
13,False,0.5770028615691095,False,0.6425536268961828,False,0.6312857208334288,False,0.1,False,0.5,False,0.5
14,False,0.3575812678359071,False,0.44929504926728964,False,0.539944410737647,False,0.0,False,0.3,False,0.6
15,False,0.3575812678359071,False,0.31470118788937124,False,0.3102385409110235,False,0.0,False,0.2,False,0.2
16,False,0.5770028615691095,False,0.5789644428765297,False,0.5375836684685869,False,0.9,False,0.5,False,0.8
17,False,0.5770028615691095,False,0.6626325137054909,False,0.6602864670547811,False,0.3,False,0.6,False,0.3
18,False,0.3720628117807437,False,0.31470118788937124,False,0.31023854091102343,False,0.1,False,0.1,False,0.2
19,False,0.3575812678359071,False,0.31470118788937124,False,0.31023854091102343,False,0.8,False,0.1,False,0.3
20,False,0.7672280993699482,False,0.670805904761555,False,0.7012364978590597,False,1.0,False,0.6,False,0.8
21,False,0.3575812678359071,False,0.31470118788937124,False,0.31023854091102343,False,0.5,False,0.0,False,0.1
22,False,0.3720628117807438,False,0.31470118788937124,False,0.31023854091102343,False,0.2,False,0.3,False,0.3
23,False,0.3575812678359071,False,0.31470118788937124,False,0.31023854091102343,False,0.0,False,0.0,False,0.0
24,False,0.7371046964903138,False,0.6389422890575701,False,0.6098557643546336,False,0.4,False,0.5,False,0.6
