Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.5135194806697695,True,0.4962252032635165,True,0.5936685708645081,True,0.3680555555555555,True,0.9333333333333332,True,0.6
1,True,0.4168966513585642,True,0.5023853753890427,True,0.456956859637488,True,0.5,True,0.7,True,0.4
2,True,0.5431065270297977,True,0.6213148421338712,True,0.4980988293278216,True,0.3,True,0.5,True,0.4
3,True,0.30576328868967373,True,0.40053108353305944,True,0.3144900337758903,True,0.05342982456140351,True,0.2162574767029101,True,0.0
4,True,0.6708119471347684,True,0.6447120784252427,True,0.6236260261350646,True,0.675,True,0.7,True,0.5
5,True,0.591055869182753,True,0.5707650759024793,True,0.6589831911371075,True,0.7,True,0.75,True,0.7
6,True,0.6399128503864676,True,0.5214659860334391,True,0.6531342065449461,True,1.0,True,0.2698717948717949,True,0.7
7,True,0.5605094005403947,True,0.5089549807805351,True,0.5954864955717087,True,0.757092352092352,True,1.0,True,0.9199999999999999
8,True,0.5235302161351867,True,0.43444237153246773,True,0.5948655292703269,True,0.5833033633033633,True,0.3956349206349206,True,0.4
9,True,0.30698587578973696,True,0.41145456891267407,True,0.37823068308227137,True,0.4,True,0.7,True,0.4
10,True,0.6714555548007982,True,0.4682237395801085,True,0.6247586785961124,True,0.7,True,0.6777777777777778,True,0.5
11,True,0.5164621154433426,True,0.4365919265550785,True,0.5249953718458177,True,0.36324897324897326,True,0.31197586726998494,True,0.6466666666666667
12,True,0.501698023365578,True,0.5803868313725813,True,0.4747405513428217,True,0.7,True,1.0,True,0.8
13,True,0.30722084846485576,True,0.40053108353305944,True,0.3144900337758903,True,0.07920229233132457,True,0.17988455988455987,True,0.0
14,True,0.37044393908531825,True,0.5588975896591041,True,0.3742586392733375,True,0.11764069264069263,True,0.728125,True,0.5
15,True,0.30722084846485576,True,0.39678772158239384,True,0.30199158227307477,True,0.06946588052470407,True,0.27956989247311825,True,0.007142857142857143
16,True,0.6531342065449461,True,0.4298783904141879,True,0.6108181424962508,True,1.0,True,0.27335997335997336,True,0.8
17,True,0.5164621154433426,True,0.40053108353305944,True,0.5249953718458177,True,0.5029956717688916,True,0.3001124529065705,True,0.20261904761904762
18,True,0.39381694285299657,True,0.5603391406808298,True,0.487029003267841,True,0.3452159090909091,True,0.6,True,0.2
19,True,0.5164621154433426,True,0.43821756394856465,True,0.5249953718458177,True,0.40660506160506155,True,0.279792459245784,True,0.4819047619047619
20,True,0.5103937462000321,True,0.38564264537943727,True,0.5249953718458177,True,0.3783333333333333,True,0.19938045224170545,True,0.0
21,True,0.5235302161351867,True,0.4411042449557793,True,0.5954864955717087,True,0.6418260416054533,True,0.3,True,0.6
22,True,0.7619516644075336,True,0.7285825838511072,True,0.7468215756685862,True,0.9,True,0.9,True,0.8
23,True,0.5164621154433426,True,0.40053108353305944,True,0.5249953718458177,True,0.4168650793650793,True,0.25041999666999665,True,0.0
24,True,0.5151058384102113,True,0.38564264537943727,True,0.5266343636451738,True,0.05,True,0.18425314942706247,True,0.5
