Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,False,0.5793283334057349,False,0.3988940380736726,False,0.555376881641244,False,0.43273809523809526,False,0.15384615384615385,False,0.2
1,False,0.32753778425278346,False,0.3988940380736726,False,0.33814262888565433,False,0.10403154420249587,False,0.5033333333333334,False,0.0
2,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.13733826544972055,False,0.1276697374954206,False,0.0
3,False,0.6184193707566114,False,0.4856479286231801,False,0.557373712326893,False,0.7333333333333333,False,0.6,False,0.6
4,False,0.36363437258541054,False,0.41069690865735214,False,0.33814262888565433,False,0.3059523809523809,False,0.5,False,0.7
5,False,0.5222053579422794,False,0.41069690865735214,False,0.4964096640529488,False,0.0,False,0.0,False,0.4
6,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.1242533571781115,False,0.12002884408786718,False,0.0
7,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.06259853105121647,False,0.10872789423773146,False,0.2
8,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.10862934580039843,False,0.1317025080182975,False,0.5
9,False,0.5840289679410494,False,0.41069690865735214,False,0.555376881641244,False,0.5815384615384616,False,0.0,False,0.10833333333333332
10,False,0.5468372865537523,False,0.49050304055925287,False,0.41678446821691373,False,0.27999999999999997,False,1.0,False,0.7
11,False,0.5793283334057349,False,0.3988940380736726,False,0.555376881641244,False,0.5034523809523809,False,0.41666666666666663,False,0.4
12,False,0.32753778425278346,False,0.3988940380736726,False,0.33814262888565433,False,0.10112754479782345,False,0.5166666666666666,False,0.3
13,False,0.38903517289923045,False,0.40355755505157875,False,0.4028277547441531,False,0.5148109243697478,False,0.12623403166881425,False,0.7
14,False,0.32753778425278346,False,0.49066597318918864,False,0.43573525732542406,False,0.08293568093413294,False,0.1,False,0.1
15,False,0.5840289679410494,False,0.41652051747454744,False,0.555376881641244,False,0.6672258297258298,False,0.14987870222326385,False,0.49523809523809526
16,False,0.5840289679410494,False,0.41652051747454744,False,0.555376881641244,False,0.6892063492063493,False,0.16660918788627768,False,0.15666666666666668
17,False,0.43363786338625965,False,0.6364984862227513,False,0.45085046476207047,False,0.23379860821468967,False,0.6575,False,0.4
18,False,0.5767918918640431,False,0.5729760375924497,False,0.48684124978839893,False,0.7333333333333333,False,0.3,False,0.5
19,False,0.7967304090721475,False,0.40652093036886244,False,0.7795781878081032,False,0.8333333333333334,False,0.08369023367936411,False,0.6
20,False,0.32753778425278346,False,0.39941794454331825,False,0.33814262888565433,False,0.08636359207714708,False,0.425,False,0.1
21,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.11976786498525627,False,0.12427177894569197,False,0.0
22,False,0.32753778425278346,False,0.3988940380736726,False,0.33814262888565433,False,0.048961792593371536,False,0.37833333333333335,False,0.4
23,False,0.553782765499734,False,0.3986569729768751,False,0.4625785055907034,False,0.6500316113906377,False,0.346031746031746,False,0.5
24,False,0.7528242152109008,False,0.5839154537169907,False,0.6539979474523822,False,0.6732142857142857,False,0.5,False,0.9
