Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.5298582856196627,True,0.4250220195193812,True,0.42473589221004526,True,0.7,True,0.6,True,0.6
1,True,0.35456177473676037,True,0.29768751429924206,True,0.4055193403554271,True,0.3,True,0.3,True,0.8
2,True,0.32612082412877486,True,0.42548152937390066,True,0.4967307716680554,True,0.7,True,0.5,True,0.6
3,True,0.32612082412877486,True,0.2854516702108571,True,0.2861983565634372,True,0.0,True,0.2,True,0.2
4,True,0.689910327906304,True,0.5609788730210511,True,0.7283868722963843,True,1.0,True,0.2,True,0.4
5,True,0.689910327906304,True,0.5863575512761219,True,0.6849842327024316,True,0.3,True,0.9,True,0.9
6,True,0.5298582856196627,True,0.4382688098654597,True,0.5499308193774031,True,0.8,True,0.4,True,0.4
7,True,0.689910327906304,True,0.5744965067112334,True,0.5240686384707978,True,1.0,True,0.3,True,0.6
8,True,0.5298582856196627,True,0.42502201951938123,True,0.42473589221004526,True,0.8,True,0.4,True,0.8
9,True,0.32612082412877486,True,0.29716075793882485,True,0.2861983565634372,True,0.4,True,0.1,True,0.1
10,True,0.689910327906304,True,0.8366826262339575,True,0.8301891165733137,True,0.3,True,0.9,True,0.8
11,True,0.689910327906304,True,0.5609788730210511,True,0.5240686384707978,True,0.7,True,0.6,True,0.3
12,True,0.35456177473676037,True,0.441062254225548,True,0.3698980879101907,True,0.1,True,0.4,True,0.4
13,True,0.32612082412877486,True,0.2854516702108571,True,0.2861983565634372,True,0.1,True,0.7,True,0.4
14,True,0.32612082412877486,True,0.29768751429924206,True,0.4055193403554271,True,0.7,True,0.3,True,0.6
15,True,0.32612082412877486,True,0.2854516702108571,True,0.2861983565634372,True,0.0,True,0.6,True,0.3
16,True,0.689910327906304,True,0.5863575512761219,True,0.6849842327024316,True,1.0,True,0.6,True,0.6
17,True,0.689910327906304,True,0.6335308881617046,True,0.6389877514081718,True,0.9,True,0.7,True,0.8
18,True,0.45550403479837853,True,0.4247329691476302,True,0.42139486292159456,True,0.2,True,0.3,True,0.1
19,True,0.6447001809375592,True,0.5215501896599266,True,0.5202462782141899,True,0.6,True,0.9,True,0.5
20,True,0.689910327906304,True,0.5609788730210511,True,0.5588247437298919,True,1.0,True,0.9,True,0.9
21,True,0.689910327906304,True,0.5629761505816864,True,0.5610270154277288,True,1.0,True,0.3,True,0.3
22,True,0.6447001809375592,True,0.7958500019452149,True,0.779753721383098,True,0.3,True,1.0,True,0.9
23,True,0.5298582856196627,True,0.4250220195193812,True,0.42473589221004526,True,0.1,True,0.4,True,0.2
24,True,0.5293160861056535,True,0.6968329972774046,True,0.6980194063085982,True,0.1,True,0.9,True,0.8
