Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.5366163045319514,True,0.47413298331837883,True,0.5366163045319514,True,0.96,True,0.7,True,0.6
1,True,0.4358730250268411,True,0.47710396976525227,True,0.4358730250268411,True,0.7,True,0.9352941176470588,True,0.3
2,True,0.47282878986661525,True,0.47768443948744854,True,0.47282878986661525,True,0.5,True,0.6,True,0.6
3,True,0.4350418714938304,True,0.47007036956238196,True,0.4350418714938304,True,0.03945387945387946,True,0.1625429498013291,True,0.0
4,True,0.5665969367314182,True,0.5492018765789113,True,0.5665969367314182,True,1.0,True,0.9,True,0.7
5,True,0.5476117079894867,True,0.4912766591015257,True,0.5476117079894867,True,0.8,True,0.41,True,0.7
6,True,0.5476117079894867,True,0.4729840218151658,True,0.5476117079894867,True,0.9777777777777779,True,0.8,True,0.9
7,True,0.5366163045319514,True,0.47643818854165987,True,0.5366163045319514,True,0.2626470588235294,True,1.0,True,0.9
8,True,0.5366163045319514,True,0.4733813339189351,True,0.5366163045319514,True,0.4513078719526087,True,0.9,True,0.6735714285714286
9,True,0.4350418714938304,True,0.47710396976525227,True,0.4350418714938304,True,0.5666666666666667,True,0.9400000000000001,True,0.6
10,True,0.5665969367314182,True,0.47643818854165987,True,0.5665969367314182,True,0.6,True,0.2,True,0.6
11,True,0.5366163045319514,True,0.47361415055535006,True,0.5366163045319514,True,0.38990213218154396,True,0.42570566688213746,True,0.49083333333333334
12,True,0.4521701678781553,True,0.5235757391349816,True,0.4521701678781553,True,0.4666666666666666,True,0.9,True,0.7
13,True,0.4350418714938304,True,0.4740809531994392,True,0.4350418714938304,True,0.11817796287625511,True,0.22353779390544098,True,0.0
14,True,0.4358730250268411,True,0.4879341118817827,True,0.4358730250268411,True,0.23499999999999996,True,1.0,True,0.5
15,True,0.4350418714938304,True,0.46966880948363765,True,0.4350418714938304,True,0.012,True,0.41833333333333333,True,0.1
16,True,0.5476117079894867,True,0.4740809531994392,True,0.5476117079894867,True,0.9444444444444444,True,0.2926625859520596,True,0.8666666666666668
17,True,0.5366163045319514,True,0.47361415055535006,True,0.5366163045319514,True,0.42591820460241514,True,0.15260737628384685,True,0.1565079365079365
18,True,0.4521701678781553,True,0.4667649508480296,True,0.4521701678781553,True,0.404,True,0.2,True,0.6
19,True,0.5366163045319514,True,0.4740809531994392,True,0.5366163045319514,True,0.4426882012559762,True,0.33482567162874066,True,1.0
20,True,0.5366163045319514,True,0.47007036956238196,True,0.5366163045319514,True,0.2577380952380952,True,0.1651273780884765,True,0.1
21,True,0.5366163045319514,True,0.4740809531994392,True,0.5366163045319514,True,0.5419300144300144,True,0.8428571428571429,True,0.7333333333333333
22,True,0.5665969367314182,True,0.5699702905202468,True,0.5665969367314182,True,0.9,True,1.0,True,0.8
23,True,0.5366163045319514,True,0.4740809531994392,True,0.5366163045319514,True,0.44104296288506817,True,0.19065934065934065,True,0.0
24,True,0.5366163045319514,True,0.47007036956238196,True,0.5366163045319514,True,0.29953296703296706,True,0.15897778496420262,True,0.7
