Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.3368842035083267,True,0.43222591617084266,True,0.48552823499413783,True,0.31068297768297304,True,0.43568181818181817,True,0.6961904761904761
1,True,0.6859889721640603,True,0.5966476935204925,True,0.6891889450308456,True,0.7090939351907064,True,0.6235882173382173,True,1.0
2,True,0.6859889721640603,True,0.7033495238696011,True,0.7677419605473503,True,0.7406487539194306,True,0.7288888888888889,True,0.9083333333333334
3,True,0.6859889721640603,True,0.7311601421722882,True,0.7385808402422555,True,0.7365375807854477,True,1.0,True,1.0
4,True,0.3368842035083267,True,0.3084590619755963,True,0.30754154887741475,True,0.3556538299671123,True,0.20791367203395383,True,0.1767960593502389
5,True,0.6859889721640603,True,0.5580371625747271,True,0.5609873794346316,True,0.7413024811128693,True,0.5798282983444273,True,0.516514574880392
6,True,0.6859889721640603,True,0.5642366838837187,True,0.6140351246249641,True,0.7030999566835788,True,0.49682918641689255,True,0.4323015873015873
7,True,0.6859889721640603,True,0.5642366838837187,True,0.6140351246249641,True,0.7196195543039023,True,0.4979147868260771,True,0.5166666666666667
8,True,0.3368842035083267,True,0.3084590619755963,True,0.30754154887741475,True,0.3565904239595918,True,0.2124550104503665,True,0.18693116448567001
9,True,0.6859889721640603,True,0.5580371625747271,True,0.5609873794346316,True,0.7093777545586313,True,0.5675309737444846,True,0.5078647869140229
10,True,0.6859889721640603,True,0.7311601421722882,True,0.7385808402422555,True,0.662839396871601,True,1.0,True,0.8678571428571429
11,True,0.3368842035083267,True,0.6151976485253198,True,0.5543204667916712,True,0.3627939776123795,True,0.8216666666666667,True,0.82
12,True,0.6859889721640603,True,0.5580371625747271,True,0.5609873794346316,True,0.6444514223895343,True,0.590881166293687,True,0.4927267033903863
13,True,0.6859889721640603,True,0.8398093821059713,True,0.8769588101241599,True,0.6784589646976202,True,0.9571428571428571,True,0.95
14,True,0.3368842035083267,True,0.3106416616907445,True,0.3106416616907445,True,0.36419690200979343,True,0.2387491043633534,True,0.5583333333333333
15,True,0.3368842035083267,True,0.3084590619755963,True,0.30754154887741475,True,0.3383615247867659,True,0.18503023721853468,True,0.17444526357661694
16,True,0.6859889721640603,True,0.5580371625747271,True,0.5540743384496146,True,0.684144704065032,True,0.5684777445275494,True,0.516979995553222
17,True,0.6859889721640603,True,0.5580371625747271,True,0.5609873794346316,True,0.6957890365448505,True,0.5690171517287267,True,0.4736618836917178
18,True,0.3368842035083267,True,0.3106416616907445,True,0.3106416616907445,True,0.3282650287287231,True,0.19884176187905778,True,0.6666666666666666
19,True,0.3368842035083267,True,0.3084590619755963,True,0.30754154887741475,True,0.31573310945711275,True,0.22139338307041273,True,0.19127745212304031
20,True,0.6859889721640603,True,0.5580371625747271,True,0.5609873794346316,True,0.6893356873391168,True,0.5803390562738389,True,0.5175652321534674
21,True,0.3368842035083267,True,0.6151976485253198,True,0.5543204667916712,True,0.32081930978962053,True,0.8333333333333333,True,0.8533333333333333
22,True,0.3368842035083267,True,0.6151976485253198,True,0.7098551469827451,True,0.34417086602653796,True,0.6022222222222222,True,0.6180952380952381
23,True,0.6859889721640603,True,0.5966476935204925,True,0.6891889450308456,True,0.7037443720627594,True,0.6318341358599979,True,1.0
24,True,0.6859889721640603,True,0.5966476935204925,True,0.6891889450308456,True,0.6772134061289016,True,0.6100465407569919,True,1.0
