Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,False,0.32753778425278346,False,0.3988940380736726,False,0.33814262888565433,False,0.12044999848792419,False,0.16,False,0.3
1,False,0.4701702854374319,False,0.6086885811321098,False,0.439675337649717,False,0.7973160173160172,False,0.4,False,0.7
2,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.09733138468008165,False,0.11469507423824385,False,0.2
3,False,0.36363437258541054,False,0.41652051747454744,False,0.33814262888565433,False,0.3476695526695527,False,0.15326792359687097,False,0.0
4,False,0.5948662100417458,False,0.47587604373170844,False,0.6146712667850867,False,1.0,False,0.6,False,0.7
5,False,0.4721055050392278,False,0.40652093036886244,False,0.41678446821691384,False,0.0,False,0.06869040057681032,False,0.0
6,False,0.36363437258541054,False,0.41069690865735214,False,0.33814262888565433,False,0.3276767676767677,False,0.47333333333333333,False,0.6
7,False,0.7731077311865551,False,0.8619673351446093,False,0.7462356898866451,False,1.0,False,1.0,False,1.0
8,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.09649132730015084,False,0.07728906644877606,False,0.0
9,False,0.5222053579422794,False,0.41069690865735214,False,0.4964096640529487,False,0.1,False,0.09857142857142857,False,0.6
10,False,0.5222053579422794,False,0.41652051747454744,False,0.4964096640529487,False,0.0,False,0.1451276497042626,False,0.1
11,False,0.437350464542872,False,0.5009286827712024,False,0.33814262888565433,False,0.9166666666666666,False,0.8,False,0.5
12,False,0.6195714339040652,False,0.4110209436774384,False,0.633963469466595,False,0.30666666666666664,False,0.12418989782147674,False,0.4
13,False,0.5840289679410494,False,0.4165205174745473,False,0.555376881641244,False,0.6266883116883116,False,0.17458542782739944,False,0.29119047619047617
14,False,0.5205348647710669,False,0.5584419230879465,False,0.4822574891879508,False,0.7333333333333333,False,0.5833333333333333,False,0.7
15,False,0.32753778425278346,False,0.3988940380736726,False,0.33814262888565433,False,0.09150368472107603,False,0.41666666666666663,False,0.1
16,False,0.5793283334057349,False,0.3988940380736726,False,0.555376881641244,False,0.4427777777777777,False,0.025,False,0.6
17,False,0.6195714339040652,False,0.40335064600545023,False,0.633963469466595,False,0.125,False,0.1,False,0.5
18,False,0.32753778425278346,False,0.3988940380736726,False,0.33814262888565433,False,0.0845782726045884,False,0.13428571428571429,False,0.2
19,False,0.32753778425278346,False,0.40355755505157875,False,0.33814262888565433,False,0.10518790849673203,False,0.12269649062269199,False,0.0
20,False,0.6538114522866141,False,0.39941794454331825,False,0.6364644705448009,False,0.6900000000000001,False,0.5,False,0.7
21,False,0.32753778425278346,False,0.49066597318918864,False,0.43573525732542406,False,0.08506223562859717,False,0.4,False,0.1
22,False,0.36363437258541054,False,0.4165205174745473,False,0.33814262888565433,False,0.26051587301587303,False,0.1607662918027351,False,0.0
23,False,0.4721055050392278,False,0.40696887854089087,False,0.41678446821691384,False,0.1,False,0.29822195196108237,False,0.4
24,False,0.793489630516484,False,0.4976269712910902,False,0.7252929188886185,False,1.0,False,0.4321666666666667,False,1.0
