Threshold, ,   ,      ,Baseline Approach,           , ,      ,Disj 10  ,          , ,      ,Disj 15  ,          , ,      ,Disj 30  ,          , ,      ,Disj 10 w/ Sample Data,          , ,      ,Disj 15 w/ Sample Data,          , ,      ,Disj 30 w/ Sample Data,          
         , ,Folds,Recall,Precision        ,Specificity, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty
1.4, ,1,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0
1.4, ,2,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0
1.4, ,3,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0
1.4, ,4,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0
1.4, ,5,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0
Average:            , , ,-1.0,-0.56,0.56, ,nan,0.0,0.56, ,nan,0.0,0.72, ,nan,0.0,0.68, ,nan,0.0,0.72, ,nan,0.0,0.68, ,nan,0.0,0.68
Standard Deviation: , , ,0.0,0.4963869458396342,0.4963869458396342, ,nan,0.0,0.4963869458396342, ,nan,0.0,0.44899888641287294, ,nan,0.0,0.46647615158762407, ,nan,0.0,0.44899888641287294, ,nan,0.0,0.466476151587624, ,nan,0.0,0.466476151587624
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
