Threshold, ,   ,      ,Baseline Approach,           , ,      ,Disj 10  ,          , ,      ,Disj 15  ,          , ,      ,Disj 30  ,          , ,      ,Disj 10 w/ Sample Data,          , ,      ,Disj 15 w/ Sample Data,          , ,      ,Disj 30 w/ Sample Data,          
         , ,Folds,Recall,Precision        ,Specificity, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty
1.0, ,1,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0
1.0, ,2,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0
1.0, ,3,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0
1.0, ,4,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0, ,-1.0,-1.0,1.0
1.0, ,5,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,-1.0,1.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0, ,-1.0,0.0,0.0
Average:            , , ,-1.0,-0.2,0.2, ,nan,0.0,0.36, ,nan,0.0,0.56, ,nan,0.0,0.6, ,nan,0.0,0.84, ,nan,0.0,0.64, ,nan,0.0,0.52
Standard Deviation: , , ,0.0,0.4,0.4, ,nan,0.0,0.48000000000000004, ,nan,0.0,0.4963869458396342, ,nan,0.0,0.4898979485566356, ,nan,0.0,0.36660605559646714, ,nan,0.0,0.48000000000000004, ,nan,0.0,0.4995998398718719
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
