Threshold, ,   ,      ,Baseline Approach,           , ,      ,Disj 10  ,          , ,      ,Disj 15  ,          , ,      ,Disj 30  ,          , ,      ,Disj 10 w/ Sample Data,          , ,      ,Disj 15 w/ Sample Data,          , ,      ,Disj 30 w/ Sample Data,          
         , ,Folds,Recall,Precision        ,Specificity, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty, ,Recall,Precision             ,Specificty
2.2, ,1,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0
2.2, ,2,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0
2.2, ,3,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0
2.2, ,4,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0, ,0.0,-1.0,-1.0
2.2, ,5,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,0.0,-1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0, ,1.0,1.0,-1.0
Average:            , , ,0.56,0.12,-1.0, ,0.52,1.0,nan, ,0.28,1.0,nan, ,0.44,1.0,nan, ,0.4,1.0,nan, ,0.48,1.0,nan, ,0.48,1.0,nan
Standard Deviation: , , ,0.4963869458396343,0.9927738916792685,0.0, ,0.4995998398718719,0.0,nan, ,0.448998886412873,0.0,nan, ,0.4963869458396343,0.0,nan, ,0.4898979485566356,0.0,nan, ,0.4995998398718719,0.0,nan, ,0.4995998398718719,0.0,nan
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
